code,lat,lon
K22M,34.2759,-89.0384
K22N,40.8095,-75.7615
K22S,42.7179,-120.5630
K23,42.6296,-74.8904
K23M,32.0849,-88.7389
K23R,29.1384,-98.9419
K24,37.0097,-85.1027
K24A,35.3174,-83.2099
K24F,32.7460,-94.3044
K24J,30.3001,-83.0247
K24N,36.8285,-106.8840
K24R,28.6855,-99.1892
K25D,45.2477,-92.9944
K25J,31.7017,-84.8271
K25M,34.7223,-89.0151
K26,39.3114,-93.5066
K26A,33.2842,-85.8086
K26N,39.2635,-74.6075
K26R,29.0010,-96.5820
K26U,42.0095,-117.7273
K27A,34.0954,-82.8176
K27C,43.6305,-85.2611
K27K,38.2344,-84.4347
K27R,30.8622,-100.6110
K28J,29.6586,-81.6889
K28U,43.4246,-117.3455
K28X,35.4546,-100.9942
K29,64.8979,-163.7030
K29D,41.1460,-80.1677
K29F,34.3923,-101.7599
K29M,42.8907,-83.9322
K29S,45.0499,-110.7470
K2A0,35.4862,-84.9311
K2A1,36.3497,-84.9467
K2A2,35.6507,-92.4038
K2A5,35.9118,-79.6176
K2A6,34.5824,-91.1652
K2B3,43.3881,-72.1893
K2B7,44.7685,-69.3744
K2C8,48.7838,-97.6319
K2CB,29.9525,-81.9797
K2D5,46.1738,-98.0795
K2E3,36.1772,-101.6940
K2E5,31.9476,-105.1920
K2E6,45.5340,-98.0940
K2E7,35.2462,-100.5469
K2F0,30.9057,-101.8920
K2F1,35.2339,-100.1854
K2F4,33.1770,-101.8200
K2F5,32.7563,-101.9200
K2F7,33.2929,-95.8964
K2G1,41.6670,-81.1972
K2G2,40.3594,-80.7001
K2G4,39.5808,-79.3357
K2G9,40.0391,-79.0146
K2GC,34.8937,-78.8435
K2H0,39.4104,-88.8454
K2H2,36.9623,-93.6953
K2H5,29.4989,-95.8980
K2H9,48.6653,-99.8532
K2I0,37.3559,-87.3982
K2I3,37.6100,-86.5073
K2IS,26.7352,-81.0511
K2J2,31.7846,-81.6412
K2J3,32.9865,-82.3857
K2J5,32.8936,-81.9654
K2K3,37.5830,-101.7330
K2K4,34.8926,-99.5282
K2K7,37.4354,-95.6461
K2K8,37.2753,-97.7587
K2K9,35.8329,-95.6674
K2KL,30.5988,-98.4086
K2L0,31.3419,-92.4436
K2M0,37.1151,-87.8571
K2M2,35.2343,-87.2579
K2M4,32.3549,-89.4882
K2M8,35.2790,-89.9315
K2MO,37.0684,-93.8849
K2N2,43.5911,-71.7517
K2N4,42.7365,-76.4861
K2O1,39.9439,-120.9450
K2O3,38.5785,-122.4350
K2O6,37.1124,-120.2470
K2O7,36.8154,-118.2045
K2O8,35.5059,-98.3424
K2Q0,34.4289,-80.0699
K2R0,31.6460,-88.6348
K2R1,29.8991,-91.6660
K2R2,39.7481,-86.4738
K2R4,30.6376,-86.9937
K2R5,30.5019,-88.2751
K2R6,30.9567,-92.2341
K2R7,30.8194,-90.1125
K2R9,28.8250,-97.8656
K2RR,27.7822,-81.2053
K2S4,46.9654,-119.0660
K2S7,42.5794,-121.8791
K2S8,47.7542,-118.7430
K2S9,46.6976,-123.8230
K2T1,34.1851,-102.6410
K2UT,41.1600,-112.3333
K2V5,40.1003,-102.2410
K2V6,40.1042,-102.7130
K2W5,38.5966,-77.0726
K2W6,38.3154,-76.5501
K2Y4,42.3876,-94.6184
K30,43.1834,-73.6332
K30K,37.9070,-100.5310
K31,42.7784,-74.5776
K31D,40.3312,-79.7802
K31E,39.6654,-74.3079
K32,37.7481,-97.4067
K32A,35.0870,-93.4275
K32S,46.5251,-114.0530
K33,37.6152,-91.6044
K33J,31.0526,-85.8687
K33K,37.9090,-99.4031
K33M,34.1668,-89.6862
K33N,39.2187,-75.6004
K33R,31.0849,-95.1641
K33S,47.1232,-118.3900
K33U,40.9177,-109.3910
K33V,40.7504,-106.2710
K34,38.8069,-94.9562
K34M,36.4859,-90.0158
K34R,29.3900,-96.9561
K35A,34.6870,-81.6411
K35D,42.5310,-85.8251
K35S,45.5894,-120.6740
K36K,37.9695,-101.2550
K36S,41.7907,-123.3890
K37F,33.4680,-99.5861
K37K,33.9260,-97.2963
K37T,36.1645,-92.1445
K37V,40.3416,-99.9078
K38,39.7353,-97.0476
K38D,40.9481,-80.8621
K38I,40.0912,-83.6894
K38J,33.7286,-79.5160
K38S,46.3882,-112.7660
K38U,38.3625,-111.5960
K39K,38.6920,-95.6900
K39N,40.3992,-74.6589
K3A2,36.4089,-83.5571
K3A4,35.9420,-79.6855
K3A7,32.8203,-87.8651
K3A9,44.3931,-97.1234
K3AK,59.1644,-138.4894
K3AU,37.6716,-97.0779
K3B0,42.1009,-72.0384
K3B1,45.4630,-69.5516
K3B4,43.1432,-70.7736
K3B5,44.1889,-70.2329
K3BS,43.6631,-84.2586
K3C8,40.9151,-72.7919
K3CK,42.2068,-88.3230
K3CM,43.5469,-83.8955
K3CU,46.1942,-91.2464
K3D2,45.1354,-87.1859
K3DW,37.2227,-93.2483
K3E0,35.7139,-100.6030
K3F2,32.4150,-98.9969
K3F3,32.0735,-93.7655
K3F4,32.8613,-94.0102
K3F6,34.0276,-100.2820
K3F7,35.8069,-96.4219
K3F9,32.6767,-95.5108
K3FU,45.0303,-99.1126
K3G1,42.0442,-79.8539
K3G2,48.2934,-95.6261
K3G3,41.0031,-81.7565
K3G4,40.9030,-82.2556
K3G5,39.4437,-79.6752
K3G6,40.9060,-81.0000
K3GM,43.0340,-86.1982
K3GV,39.0151,-94.2153
K3H4,47.3594,-97.0604
K3HO,41.5542,-87.2625
K3I2,38.9146,-82.0986
K3I3,39.5472,-87.3786
K3I4,38.2584,-80.6508
K3I7,39.9133,-84.4004
K3J0,32.8665,-81.0810
K3J1,32.4927,-80.9923
K3J7,33.5980,-83.1382
K3JA,37.8547,-95.7480
K3JC,39.0445,-96.8446
K3K3,37.9971,-101.7482
K3K4,37.3076,-100.4763
K3K6,38.7329,-89.8066
K3K7,38.4570,-101.3530
K3K8,37.2281,-99.3309
K3L2,35.7953,-115.6270
K3LF,39.1625,-89.6746
K3M5,34.7473,-86.4614
K3M7,36.5184,-86.0583
K3M8,33.3868,-88.0066
K3M9,33.5604,-92.0854
K3MY,40.7953,-89.6134
K3N6,40.3299,-74.3468
K3O1,37.2627,-120.9630
K3O3,34.9845,-97.3828
K3O4,35.1676,-99.6579
K3O8,36.2478,-120.2383
K3O9,36.5776,-94.8619
K3OK,35.6603,-97.0024
K3P3,46.3597,-102.3230
K3R2,30.1616,-92.4817
K3R4,31.5449,-93.4865
K3R7,30.2427,-92.6734
K3R9,30.3575,-97.9945
K3RC,44.4750,-84.5667
K3S4,42.1037,-123.6820
K3S5,43.0357,-84.4356
K3S8,42.5101,-123.3880
K3S9,45.2466,-120.1660
K3T3,45.0440,-92.0204
K3T5,29.9080,-96.9500
K3TR,41.8359,-86.2252
K3U1,45.2678,-115.6831
K3U3,46.1531,-112.8680
K3U4,45.6066,-106.2745
K3U7,47.4810,-112.8709
K3U8,48.1632,-110.1157
K3V0,43.7250,-103.3500
K3W5,48.5298,-121.7580
K3W6,34.5429,-78.7781
K3W7,47.9220,-119.0830
K3W8,45.8005,-99.6440
K3Y2,42.9851,-91.7906
K3Y3,41.3628,-94.0211
K3Y4,41.7361,-95.6836
K40,62.6562,-160.2050
K40G,35.6506,-112.1480
K40J,30.0693,-83.5806
K40U,40.9861,-109.6780
K41F,34.0023,-101.3300
K41N,41.2120,-80.9702
K41U,39.3291,-111.6150
K42A,36.0710,-91.8301
K42I,40.0070,-82.0124
K42J,29.8447,-82.0475
K42M,36.5223,-91.5720
K42U,41.1488,-111.7670
K42V,40.0580,-101.5470
K43,40.5402,-93.0255
K43A,35.3841,-79.7905
K43B,44.7264,-67.9907
K43D,47.3476,-118.6770
K44,36.7989,-100.5300
K44C,42.4978,-88.9676
K44N,41.7074,-73.7380
K44U,39.0291,-111.8380
K45G,42.5698,-83.7785
K45K,39.0947,-97.7206
K45R,30.3363,-94.2575
K46D,47.4511,-99.1511
K46U,43.1819,-111.0387
K47A,34.3106,-84.4239
K47K,38.2091,-97.5027
K47N,40.5244,-74.5984
K47V,40.6400,-100.4745
K47Y,46.6416,-96.1045
K48A,32.3994,-83.2759
K48D,43.8345,-84.7402
K48I,38.6870,-80.6518
K48K,38.4733,-99.9093
K48P,41.1486,-75.2752
K48S,48.5661,-108.7730
K48U,41.4580,-109.4900
K49,36.5056,-101.8140
K49A,34.6279,-84.5249
K49B,44.4180,-103.3750
K49C,42.5278,-88.1562
K49G,42.5790,-84.9089
K49N,40.8248,-72.7509
K49R,29.7455,-99.7609
K49X,34.5288,-114.4320
K4A0,33.5356,-84.1791
K4A4,34.0187,-85.1465
K4A5,35.8970,-92.6590
K4A6,34.6887,-86.0059
K4A7,33.3899,-84.3310
K4A9,34.4737,-85.7214
K4B6,43.8773,-73.4131
K4B7,43.8579,-73.7406
K4B8,41.6904,-72.8648
K4C8,40.9961,-92.7656
K4D0,42.7752,-84.7364
K4E7,46.0160,-98.5153
K4F2,32.1761,-94.2988
K4F7,33.8039,-93.3622
K4F8,33.4434,-93.0542
K4F9,46.3473,-98.2815
K4G4,40.9618,-80.6773
K4G5,39.7790,-81.1028
K4G6,42.3821,-77.6821
K4G7,39.4482,-80.1670
K4G8,41.3188,-81.9602
K4I3,40.3287,-82.5238
K4I7,39.6326,-86.8138
K4I9,40.5245,-82.8501
K4J1,31.2074,-81.9058
K4J2,31.2126,-83.2263
K4J5,30.8058,-83.5865
K4J6,30.7530,-81.5588
K4J8,32.3877,-82.5637
K4K3,39.2100,-93.9269
K4K6,40.7321,-92.4283
K4M1,36.3813,-93.6246
K4M2,35.1495,-93.8635
K4M3,34.8082,-91.7121
K4M7,36.7996,-86.8109
K4M8,34.6480,-91.3944
K4M9,36.4042,-90.6479
K4N1,41.1282,-74.3467
K4N2,42.7131,-77.2727
K4O4,33.9094,-94.8594
K4O5,36.7880,-98.3585
K4P3,44.0039,-96.5931
K4R1,31.0155,-89.4826
K4R3,31.4705,-87.8959
K4R4,30.4605,-87.8770
K4R5,46.7887,-90.7587
K4R7,30.4663,-92.4238
K4R9,30.2605,-88.1275
K4S1,42.4134,-124.4240
K4S2,45.6726,-121.5360
K4S3,45.3596,-117.2540
K4S9,45.2163,-122.5900
K4SD,39.6674,-119.8760
K4T2,32.9773,-97.4884
K4U6,47.4186,-105.5620
K4U9,44.7357,-112.7200
K4V0,40.0940,-108.7630
K4V1,37.6966,-104.7840
K4V4,47.7249,-97.5901
K4V6,42.6822,-102.7010
K4V9,42.1122,-98.0387
K4X4,44.0619,-98.5322
K4Y4,44.9125,-84.8764
K50,37.5654,-97.1746
K50D,46.0091,-88.2739
K50F,32.5818,-97.5908
K50I,40.7587,-87.4295
K50R,29.8503,-97.6724
K51,37.2660,-98.5481
K51A,32.2837,-83.4382
K51D,46.3512,-98.7372
K51J,33.8536,-79.7681
K51M,44.6749,-84.1223
K51R,30.9128,-95.9520
K52,39.6344,-91.7270
K52A,33.6121,-83.4604
K52F,33.0516,-97.2321
K52J,34.2445,-80.2360
K52S,47.3250,-114.0810
K53A,32.3020,-84.0075
K53K,38.6335,-95.8018
K54F,31.8818,-100.5400
K54J,30.7313,-86.1516
K54T,29.7617,-94.8465
K54W,42.7174,-89.4239
K55,61.1773,-145.6880
K55D,43.1805,-82.9835
K55J,30.6118,-81.4612
K55K,37.2687,-97.0934
K55M,33.9255,-91.8611
K55Y,43.8158,-91.8301
K56D,40.8834,-83.3145
K56F,32.8257,-100.4150
K57,40.4458,-95.3628
K57C,42.7972,-88.3726
K57S,48.4802,-115.9040
K58,37.1671,-99.7725
K58M,39.5742,-75.8698
K59,39.5705,-95.1803
K5A1,41.2448,-82.5512
K5A4,34.0158,-88.7262
K5A6,33.4654,-89.7292
K5A9,32.9379,-84.6965
K5B2,43.0513,-73.8612
K5B5,46.4944,-99.7601
K5C1,29.7239,-98.6946
K5C3,47.3736,-94.7988
K5C8,47.3512,-101.0259
K5D6,40.6481,-81.0687
K5E9,40.4079,-83.2152
K5F0,32.5320,-92.9527
K5F1,33.2019,-101.3371
K5F4,32.7885,-93.0037
K5G4,46.3489,-91.4966
K5G7,40.8854,-83.8686
K5H4,47.7912,-99.9317
K5I4,40.1779,-86.2173
K5I6,40.5868,-86.2576
K5J9,34.0884,-78.8649
K5K1,39.4200,-89.9912
K5L0,48.0294,-98.3253
K5M0,34.4082,-86.9330
K5M3,43.7679,-71.3876
K5M4,33.8458,-92.3655
K5M5,36.3436,-94.4448
K5M6,44.1403,-84.4375
K5M8,33.9239,-93.1687
K5M9,37.3363,-88.1098
K5N2,45.5383,-90.2760
K5N8,46.8540,-97.2087
K5P2,45.7968,-100.7840
K5R1,31.4518,-88.1945
K5R2,30.3894,-88.7534
K5R4,30.4277,-87.7010
K5R7,30.4544,-88.2112
K5R8,30.4412,-93.4735
K5S0,43.7526,-122.5030
K5S2,43.5326,-121.9500
K5S6,42.8579,-124.5180
K5S9,45.3077,-122.3181
K5T6,31.8810,-106.7050
K5T9,28.8598,-100.5167
K5U1,47.8472,-111.6980
K5U5,47.6291,-111.9800
K5U7,45.3198,-107.9315
K5U8,47.5965,-110.2662
K5V4,39.0480,-104.2932
K5V5,36.6978,-108.7010
K5W1,47.4185,-119.1093
K5W4,35.0199,-79.1910
K5W5,35.6203,-78.7003
K5W8,35.7043,-79.5042
K5Y1,46.0354,-84.4177
K60C,43.7064,-90.2576
K60D,43.4385,-83.6354
K60F,33.6487,-99.2606
K60G,42.5838,-84.6515
K60J,33.9085,-78.4367
K60R,30.3719,-96.1133
K61,39.4712,-98.1288
K61A,31.9797,-87.3391
K61B,35.9472,-114.8588
K61C,42.9632,-88.8176
K61R,30.8844,-93.7418
K61S,43.7998,-123.0290
K62,38.7042,-84.3916
K62D,41.2670,-80.9274
K62S,43.2362,-120.6651
K63,38.6764,-96.5727
K63B,43.7630,-70.6725
K63C,43.9601,-89.7892
K63F,32.1736,-101.8220
K63M,38.7052,-91.4906
K63Y,44.2890,-96.1516
K64,38.8375,-95.1822
K64S,42.7432,-122.4880
K64V,40.8319,-101.1645
K65,38.4897,-100.4800
K65J,33.2228,-82.3844
K65S,48.7258,-116.2950
K66B,45.0296,-67.3660
K66R,29.6411,-96.5158
K66V,37.2550,-109.6330
K66Y,30.3630,-89.3877
K67,37.1598,-95.0425
K67A,31.9724,-86.5922
K67L,36.8331,-114.0559
K67R,26.4243,-98.8461
K68,38.2772,-95.2153
K68C,44.5055,-89.0251
K68F,31.6613,-96.3100
K68S,47.6521,-118.1738
K68Y,43.7412,-93.7772
K69K,39.1972,-96.2589
K69V,39.3612,-110.9170
K6A1,32.5695,-84.2452
K6A2,33.2270,-84.2749
K6A4,36.4178,-81.8251
K6B0,43.9864,-73.0956
K6B4,43.0161,-75.1696
K6B6,42.4603,-71.5190
K6B9,42.9140,-76.4408
K6CM,40.2954,-82.7300
K6D1,45.5000,-95.1128
K6D6,43.1423,-85.2538
K6D8,46.9410,-98.0176
K6D9,44.3128,-83.4223
K6E5,44.4330,-97.5582
K6G1,41.6088,-79.7413
K6G4,40.3651,-82.4957
K6G5,40.0024,-81.1918
K6I2,37.6335,-85.2418
K6I4,40.0073,-86.4406
K6J0,33.7946,-81.2459
K6J2,33.1955,-80.5085
K6J4,33.9268,-81.7946
K6J7,34.2821,-79.9287
K6K3,42.4713,-97.8843
K6K4,36.2901,-98.4758
K6K5,44.3046,-121.5390
K6K9,40.7334,-91.9495
K6KS,37.5594,-97.0647
K6L3,46.4466,-97.7273
K6L4,37.8557,-81.9159
K6L5,46.2464,-99.5379
K6M0,34.7594,-91.6381
K6M2,36.2214,-91.7555
K6M6,40.1292,-91.6783
K6M7,34.7803,-90.8106
K6M8,35.5329,-90.4001
K6P3,43.1787,-89.4513
K6R3,30.3564,-95.0080
K6R6,30.0460,-102.2130
K6S0,45.8067,-109.9792
K6S1,45.2917,-108.9216
K6S2,43.9828,-124.1110
K6S3,45.6305,-109.2390
K6S5,46.2515,-114.1256
K6S8,45.7031,-108.7610
K6U6,48.8590,-108.6595
K6U7,46.2935,-107.1936
K6V0,43.2952,-103.8440
K6V4,43.9993,-102.2545
K6V5,45.5183,-102.4679
K6X6,33.3390,-97.1030
K6Y1,45.7663,-84.5038
K70A,32.2668,-87.7181
K70J,30.8880,-84.1547
K71,39.0581,-98.1670
K71A,31.9668,-87.5833
K71J,31.4318,-85.6206
K71N,40.8918,-76.7789
K71U,31.4318,-85.6206
K72F,33.1801,-99.1498
K72S,47.2366,-117.4214
K73C,42.7805,-90.6810
K73F,31.6238,-97.0225
K73G,43.0726,-86.0296
K74,46.6486,-96.9987
K74S,48.4985,-122.6625
K74V,40.2783,-110.0510
K75,39.4336,-98.6795
K75J,31.6871,-83.6328
K76A,35.4642,-91.2300
K76F,32.6815,-95.9841
K76G,42.7212,-82.5964
K76V,42.5197,-105.0201
K77,36.7584,-99.1024
K77F,31.9472,-99.9858
K77G,43.3118,-83.0909
K77S,43.9308,-123.0070
K78,38.9041,-97.2359
K78I,39.5008,-86.6919
K78R,31.5395,-94.1701
K78Y,40.3307,-94.8348
K79,37.9845,-99.8943
K79C,44.1591,-88.5619
K79D,39.1662,-80.0626
K79J,31.3088,-86.3938
K79S,47.8451,-110.6360
K7A0,32.6815,-87.6621
K7A3,32.8118,-85.2295
K7A4,42.4664,-90.1694
K7A5,33.1296,-85.3721
K7A6,34.8863,-85.8033
K7A8,35.9446,-81.9957
K7B2,42.3281,-72.6114
K7B3,42.9614,-70.8303
K7B6,41.9293,-72.5745
K7B9,41.9253,-72.4571
K7C3,43.0329,-91.3466
K7D3,43.8755,-85.8421
K7D9,41.7778,-80.9040
K7F3,33.0362,-96.2431
K7F5,32.5884,-95.8631
K7F7,31.8173,-97.5697
K7G0,43.1811,-77.9158
K7G2,47.4622,-100.4870
K7G8,41.4496,-81.0629
K7G9,43.3088,-96.5712
K7I2,40.1554,-85.3189
K7I4,38.6584,-86.4430
K7K4,37.4583,-86.8500
K7K5,48.6676,-102.0480
K7K8,42.4560,-96.4729
K7L2,46.2183,-100.2450
K7L8,39.7500,-86.0139
K7M1,33.6202,-91.3648
K7M2,35.8645,-92.0903
K7M3,34.5291,-93.5294
K7M4,35.6911,-90.0101
K7M5,35.5107,-93.8393
K7M8,36.2501,-90.3195
K7M9,36.3569,-91.8304
K7ME,47.2042,-68.5792
K7N1,42.1759,-77.1122
K7Q7,43.5608,-100.7436
K7S0,47.5672,-114.1010
K7S1,45.5337,-112.3003
K7S5,44.8670,-123.1980
K7S6,46.5041,-110.9130
K7S7,48.2994,-112.2492
K7S9,45.1804,-122.7430
K7T7,31.8585,-102.0740
K7V2,38.8314,-107.6458
K7V3,42.5273,-88.6513
K7V5,40.2643,-103.5770
K7V6,42.2596,-104.7280
K7V7,40.0821,-98.5414
K7V8,40.9708,-102.3150
K7V9,38.0539,-103.2387
K7W5,41.3743,-84.0679
K7W6,35.5624,-75.9552
K7Y4,47.5250,-95.3608
K80D,44.0528,-84.8125
K80F,34.1926,-95.6499
K80T,47.2116,-119.8400
K80V,41.8836,-106.1824
K81,38.5397,-94.9205
K81B,44.1574,-70.4813
K81R,31.2352,-98.7170
K82,39.7624,-98.7945
K82A,32.2824,-84.5035
K82C,43.8387,-90.1377
K82J,30.3983,-87.3489
K82V,41.1533,-104.1300
K83,39.9060,-95.7763
K83D,45.8917,-84.7381
K84D,44.9844,-101.2510
K84R,30.0282,-97.1670
K85V,35.7009,-109.5174
K86F,35.1236,-98.5752
K87,39.8792,-95.5253
K87I,32.8832,-90.4636
K87K,37.8567,-93.9991
K87Y,43.1049,-89.1855
K88,37.8701,-95.3864
K88M,48.9683,-115.0795
K88R,30.4736,-98.1215
K89,39.7287,-92.4645
K8A0,34.2291,-86.2558
K8A1,34.4030,-86.2636
K8A3,36.4121,-85.3116
K8B0,44.9919,-70.6646
K8B1,43.0620,-71.9053
K8B5,42.3564,-72.1301
K8C4,41.7634,-91.1529
K8C5,41.9886,-92.5480
K8D1,43.9442,-88.1135
K8D3,45.6699,-96.9942
K8D7,44.8955,-97.7123
K8F3,33.6238,-101.2410
K8F5,33.1481,-94.7002
K8F6,43.8517,-100.7120
K8G1,41.0387,-82.7246
K8G2,41.9076,-79.6411
K8G6,40.2384,-81.0129
K8G8,40.8827,-80.8808
K8J7,47.6964,-99.1312
K8K2,37.2783,-98.0432
K8M1,34.5908,-88.6476
K8M6,47.7705,-98.1849
K8M7,37.1859,-87.6750
K8M8,44.8065,-84.2762
K8M9,37.4248,-87.7361
K8N1,40.4848,-76.2636
K8N2,41.3998,-88.7939
K8N4,41.2145,-75.2472
K8N8,40.9483,-76.6441
K8S0,48.6014,-113.1150
K8S1,47.6954,-114.1850
K8T6,28.3628,-98.1165
K8T8,29.5105,-98.7984
K8U2,48.0796,-113.2433
K8U6,46.7771,-105.3131
K8U8,46.3312,-111.4830
K8V1,37.7136,-106.3540
K8V2,42.5617,-99.0384
K8V3,43.3776,-97.9898
K8V7,37.4587,-102.6180
K8W2,38.6557,-78.7090
K8W3,47.8092,-119.6372
K8WC,37.9292,-90.7315
K8Y5,46.1130,-94.9067
K8Y6,45.4437,-93.9703
K90F,34.0140,-94.7586
K91,39.6792,-95.5336
K91C,43.2979,-89.7558
K91F,35.1563,-95.6213
K92F,34.3687,-98.6821
K93C,43.2834,-90.2983
K93F,35.6075,-99.7047
K93M,39.8491,-91.5949
K93Y,41.2309,-97.1229
K94,38.5468,-99.2898
K94E,32.7594,-108.2096
K94K,36.6974,-93.9005
K94R,29.2661,-96.0077
K95D,47.2508,-101.8140
K95E,33.8146,-106.6437
K95F,36.2838,-96.4633
K95Z,64.7589,-147.3922
K96,39.7809,-88.3062
K96D,48.9406,-97.9028
K97G,43.0003,-84.5950
K97M,45.8778,-104.5370
K98,42.7639,-92.8044
K98D,44.7008,-100.1010
K99N,33.3045,-81.1084
K99V,38.7037,-107.6470
K9A0,34.5828,-84.0199
K9A1,33.6325,-83.8496
K9A5,34.6886,-85.2904
K9C8,43.8959,-85.2792
K9D0,44.5406,-99.4508
K9D1,43.2217,-99.4033
K9D2,45.5806,-103.5300
K9D4,40.3518,-76.3296
K9D7,48.4800,-99.2359
K9D9,42.6636,-85.3463
K9F0,32.0680,-98.3258
K9F8,45.2576,-99.7978
K9F9,32.6285,-97.3536
K9FD,27.3494,-80.7359
K9G2,42.8076,-83.7699
K9G3,43.0211,-78.4825
K9G8,40.4612,-78.7752
K9I0,40.2227,-90.0228
K9K0,38.3581,-96.5445
K9K7,38.7523,-98.2288
K9K8,37.6690,-98.1239
K9L2,34.9908,-117.8630
K9M4,33.3017,-89.2274
K9M6,32.8492,-91.4039
K9M8,34.3274,-92.3513
K9R5,27.8881,-97.3492
K9S2,48.8076,-105.4393
K9S4,47.1683,-114.8540
K9S5,45.8781,-111.5690
K9S7,47.5554,-109.3860
K9S9,45.4541,-119.6900
K9U0,48.8542,-108.4090
K9U3,39.4677,-117.1976
K9U4,41.0383,-107.4970
K9U7,38.7360,-115.4800
K9V5,42.7365,-102.4443
K9V6,43.1656,-101.7127
K9V7,38.4785,-102.8109
K9V9,43.7661,-99.3213
K9W7,42.9040,-90.3639
K9W8,39.8527,-76.4851
K9Y1,47.3928,-102.7710
KA05,45.5189,-115.5154
KA08,32.5124,-87.3856
KA09,34.8875,-114.6166
KA20,35.0059,-114.5651
KA24,41.4124,-120.6840
KA26,41.1865,-120.9545
KA28,41.8763,-120.1470
KA30,41.5582,-122.8550
KA32,41.8872,-121.9760
KA34,39.2386,-119.5550
KA39,32.9908,-111.9185
KA50,38.8744,-104.4100
KA51,29.7559,-85.2890
KAA,-10.2102,31.1230
KAAA,40.1587,-89.3350
KAAF,29.7275,-85.0275
KAAO,37.7476,-97.2211
KAAS,37.3583,-85.3094
KAAT,41.4827,-120.5657
KAB,-16.5198,28.8850
KABE,40.6518,-75.4428
KABI,32.4113,-99.6819
KABQ,35.0400,-106.6089
KABR,45.4491,-98.4218
KABY,31.5329,-84.1962
KAC,37.0206,41.1914
KACB,44.9886,-85.1984
KACJ,32.1108,-84.1889
KACK,41.2531,-70.0602
KACP,30.7503,-92.6883
KACQ,44.0735,-93.5529
KACT,31.6113,-97.2305
KACV,40.9781,-124.1090
KACY,39.4562,-74.5775
KACZ,34.7179,-78.0036
KAD,10.6960,7.3201
KADC,46.4503,-95.2110
KADF,34.0998,-93.0661
KADG,41.8662,-84.0780
KADH,34.8052,-96.6720
KADM,34.3030,-97.0196
KADS,32.9686,-96.8364
KADT,39.8412,-101.0432
KADU,41.7014,-94.9205
KADW,38.8108,-76.8670
KAE,56.9730,-133.9460
KAEG,35.1452,-106.7950
KAEJ,38.8129,-106.1201
KAEL,43.6815,-93.3672
KAEX,31.3258,-92.5467
KAF,-6.2655,155.3052
KAFA,-6.5869,143.5150
KAFF,38.9725,-104.8211
KAFJ,40.1365,-80.2902
KAFK,40.6069,-95.8657
KAFN,42.8051,-72.0030
KAFO,42.7112,-110.9420
KAFP,35.0206,-80.0771
KAFW,32.9904,-97.3195
KAG,37.7536,128.9439
KAGC,40.3544,-79.9302
KAGI,-9.1359,147.6694
KAGO,33.2280,-93.2170
KAGR,27.6506,-81.3494
KAGS,33.3699,-81.9645
KAGZ,43.0649,-98.2967
KAHC,40.2662,-120.1530
KAHH,45.2811,-92.3754
KAHN,33.9488,-83.3256
KAHQ,41.2413,-96.5940
KAI,-3.3687,143.5542
KAIA,42.0525,-102.8040
KAIB,38.2390,-108.5634
KAID,40.1086,-85.6130
KAIG,45.1542,-89.1107
KAIK,33.6494,-81.6850
KAIO,41.4073,-95.0469
KAIT,46.5484,-93.6768
KAIV,33.1065,-88.1978
KAIZ,38.0960,-92.5495
KAJ,64.2855,27.6924
KAJG,38.6065,-87.7267
KAJO,33.8977,-117.6020
KAJR,34.4999,-83.5567
KAJZ,38.7864,-108.0640
KAK,-6.2452,143.5516
KAKH,35.2026,-81.1499
KAKO,40.1756,-103.2220
KAKQ,36.9872,-77.0011
KAKR,41.0374,-81.4678
KAL,64.3186,-158.7420
KALB,42.7483,-73.8017
KALI,27.7409,-98.0269
KALM,32.8378,-105.9931
KALN,38.8903,-90.0460
KALO,42.5571,-92.4003
KALS,37.4349,-105.8670
KALW,46.0949,-118.2880
KALX,32.9147,-85.9630
KAM,15.3688,42.6125
KAMA,35.2179,-101.7064
KAMG,31.5361,-82.5066
KAMN,43.3221,-84.6880
KAMT,38.8515,-83.5663
KAMW,41.9920,-93.6218
KAN,12.0456,8.5236
KANB,33.5882,-85.8581
KAND,34.4946,-82.7094
KANE,45.1450,-93.2114
KANJ,46.4792,-84.3684
KANK,38.5383,-106.0490
KANP,38.9429,-76.5684
KANQ,41.6397,-85.0835
KANW,42.5792,-99.9930
KANY,37.1585,-98.0796
KAO,65.9876,29.2394
KAOC,43.6035,-113.3340
KAOH,40.7069,-84.0267
KAOO,40.2964,-78.3200
KAOV,36.9719,-92.6819
KAP,-8.3712,22.6475
KAPA,39.5701,-104.8490
KAPC,38.2132,-122.2810
KAPF,26.1526,-81.7753
KAPG,39.4662,-76.1688
KAPH,38.0686,-77.3193
KAPI,-6.3710,144.6839
KAPN,45.0781,-83.5603
KAPS,30.0870,-90.5826
KAPT,35.0607,-85.5853
KAPV,34.5753,-117.1860
KAPY,26.9688,-99.2489
KAQ,-8.1507,146.8340
KAQO,30.7837,-98.6620
KAQP,45.2282,-96.0059
KAQR,34.3983,-96.1481
KAQW,42.6959,-73.1704
KAQX,32.9951,-81.2702
KAR,-6.2452,143.5516
KARA,30.0378,-91.8839
KARB,42.2230,-83.7456
KARG,36.1247,-90.9251
KARM,29.2543,-96.1544
KARR,41.7719,-88.4757
KART,43.9919,-76.0217
KARV,45.9279,-89.7309
KARW,32.4122,-80.6344
